date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:44:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:06%20GMT	http://localhost:8081/?p=93	localhost_8081/index36d4.html	(from http://localhost:8081/?portfolio=from-image-creative)
03:44:10	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:07%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dfrom-image-creative&format=xml	localhost_8081/index1b5c.php	(from http://localhost:8081/?portfolio=from-image-creative)
03:44:12	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:08%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dexquisite-by-admitting	localhost_8081/indexc527.json	(from http://localhost:8081/?portfolio=exquisite-by-admitting)
03:44:12	713/713	---M-Z	200	added ('OK')	application/rss+xml	etag:%22788d3156afe9c9fa403c692d8f035623-gzip%22	http://localhost:8081/?feed=rss2&p=122	localhost_8081/index0186.html	(from http://localhost:8081/?portfolio=exquisite-by-admitting)
03:44:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:13%20GMT	http://localhost:8081/?p=122	localhost_8081/indexdb84.html	(from http://localhost:8081/?portfolio=exquisite-by-admitting)
03:44:14	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:12%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dexquisite-by-admitting&format=xml	localhost_8081/index0072.php	(from http://localhost:8081/?portfolio=exquisite-by-admitting)
03:44:16	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:14%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dbred-soon-park	localhost_8081/indexc5fe.json	(from http://localhost:8081/?portfolio=bred-soon-park)
03:44:16	713/713	---M-Z	200	added ('OK')	application/rss+xml	etag:%2239241f9d77a01de27327be44930f2323-gzip%22	http://localhost:8081/?feed=rss2&p=105	localhost_8081/indexcea4.html	(from http://localhost:8081/?portfolio=bred-soon-park)
03:44:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:17%20GMT	http://localhost:8081/?p=105	localhost_8081/indexea0f.html	(from http://localhost:8081/?portfolio=bred-soon-park)
03:44:18	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:16%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dbred-soon-park&format=xml	localhost_8081/index6b81.php	(from http://localhost:8081/?portfolio=bred-soon-park)
03:44:20	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:18%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dfavourable-cultivated	localhost_8081/index68b4.json	(from http://localhost:8081/?portfolio=favourable-cultivated)
03:44:20	713/713	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a4ff28d49abe519025d61c1ec7334317-gzip%22	http://localhost:8081/?feed=rss2&p=124	localhost_8081/index5a73.html	(from http://localhost:8081/?portfolio=favourable-cultivated)
03:44:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:21%20GMT	http://localhost:8081/?p=124	localhost_8081/indexd4a6.html	(from http://localhost:8081/?portfolio=favourable-cultivated)
03:44:22	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:20%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dfavourable-cultivated&format=xml	localhost_8081/index0eec.php	(from http://localhost:8081/?portfolio=favourable-cultivated)
03:44:24	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:22%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dagreement-gentleman	localhost_8081/index0269.json	(from http://localhost:8081/?portfolio=agreement-gentleman)
03:44:24	713/713	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b0ea1dc6fc5d7a1e4eb02643ff57959e-gzip%22	http://localhost:8081/?feed=rss2&p=109	localhost_8081/index2f6a.html	(from http://localhost:8081/?portfolio=agreement-gentleman)
03:44:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:25%20GMT	http://localhost:8081/?p=109	localhost_8081/indexe887.html	(from http://localhost:8081/?portfolio=agreement-gentleman)
03:44:28	243275/243275	---M--	200	added ('OK')	image/jpeg	etag:%223b64b-5879600a555b0%22	http://localhost:8081/wp-content/uploads/2018/06/17-2.jpg	localhost_8081/wp-content/uploads/2018/06/17-2.jpg	(from http://localhost:8081/?page_id=332)
03:44:28	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:24%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dagreement-gentleman&format=xml	localhost_8081/indexf3a9.php	(from http://localhost:8081/?portfolio=agreement-gentleman)
03:44:28	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:26%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dmeans-among-saw	localhost_8081/indexb328.json	(from http://localhost:8081/?portfolio=means-among-saw)
03:44:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:28%20GMT	http://localhost:8081/?p=121	localhost_8081/indexe856.html	(from http://localhost:8081/?portfolio=means-among-saw)
03:44:30	713/713	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cab41ecb951ffed16d55409dcfaaafa7-gzip%22	http://localhost:8081/?feed=rss2&p=121	localhost_8081/index6527.html	(from http://localhost:8081/?portfolio=means-among-saw)
03:44:30	181936/181936	---M--	200	added ('OK')	image/jpeg	etag:%222c6b0-58795fd08e383%22	http://localhost:8081/wp-content/uploads/2018/06/9-2.jpg	localhost_8081/wp-content/uploads/2018/06/9-2.jpg	(from http://localhost:8081/?page_id=729)
03:44:30	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:29%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dmeans-among-saw&format=xml	localhost_8081/indexd594.php	(from http://localhost:8081/?portfolio=means-among-saw)
03:44:30	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:30%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Destate-was-tended	localhost_8081/indexb2c6.json	(from http://localhost:8081/?portfolio=estate-was-tended)
03:44:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:31%20GMT	http://localhost:8081/?p=125	localhost_8081/index5070.html	(from http://localhost:8081/?portfolio=estate-was-tended)
03:44:31	713/713	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b11515872f7aa6755227f8d221d3932f-gzip%22	http://localhost:8081/?feed=rss2&p=125	localhost_8081/indexcd88.html	(from http://localhost:8081/?portfolio=estate-was-tended)
03:44:31	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:31%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Destate-was-tended&format=xml	localhost_8081/index66a0.php	(from http://localhost:8081/?portfolio=estate-was-tended)
03:44:32	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:32%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dinstantly-suffering	localhost_8081/indexa54c.json	(from http://localhost:8081/?portfolio=instantly-suffering)
03:44:33	714/714	---M-Z	200	added ('OK')	application/rss+xml	etag:%22300a306e1d518327511118042b103fe2-gzip%22	http://localhost:8081/?feed=rss2&p=1117	localhost_8081/indexbc38.html	(from http://localhost:8081/?portfolio=instantly-suffering)
03:44:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:33%20GMT	http://localhost:8081/?p=1117	localhost_8081/index9e99.html	(from http://localhost:8081/?portfolio=instantly-suffering)
03:44:33	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:33%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dinstantly-suffering&format=xml	localhost_8081/indexa846.php	(from http://localhost:8081/?portfolio=instantly-suffering)
03:44:34	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:34%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Don-merits-on-valley	localhost_8081/indexe592.json	(from http://localhost:8081/?portfolio=on-merits-on-valley)
03:44:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:35%20GMT	http://localhost:8081/?p=1126	localhost_8081/index55d9.html	(from http://localhost:8081/?portfolio=on-merits-on-valley)
03:44:35	714/714	---M-Z	200	added ('OK')	application/rss+xml	etag:%225718f681015d0a9df3a4c69b5eb6df27-gzip%22	http://localhost:8081/?feed=rss2&p=1126	localhost_8081/indexca41.html	(from http://localhost:8081/?portfolio=on-merits-on-valley)
03:44:35	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:35%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Don-merits-on-valley&format=xml	localhost_8081/index2bce.php	(from http://localhost:8081/?portfolio=on-merits-on-valley)
03:44:36	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:36%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dyear-kept-on-over	localhost_8081/index424b.json	(from http://localhost:8081/?portfolio=year-kept-on-over)
03:44:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:37%20GMT	http://localhost:8081/?p=1127	localhost_8081/indexe4eb.html	(from http://localhost:8081/?portfolio=year-kept-on-over)
03:44:37	714/714	---M-Z	200	added ('OK')	application/rss+xml	etag:%228c99665c2de4523405c7d4272df80a26-gzip%22	http://localhost:8081/?feed=rss2&p=1127	localhost_8081/index57f7.html	(from http://localhost:8081/?portfolio=year-kept-on-over)
03:44:37	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:37%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dyear-kept-on-over&format=xml	localhost_8081/index0ce9.php	(from http://localhost:8081/?portfolio=year-kept-on-over)
03:44:38	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:38%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dnay-middleton-him	localhost_8081/index6b77.json	(from http://localhost:8081/?portfolio=nay-middleton-him)
03:44:39	714/714	---M-Z	200	added ('OK')	application/rss+xml	etag:%2264484ce5259df9bfdefd4f308f17250e-gzip%22	http://localhost:8081/?feed=rss2&p=1128	localhost_8081/index0ac0.html	(from http://localhost:8081/?portfolio=nay-middleton-him)
03:44:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:39%20GMT	http://localhost:8081/?p=1128	localhost_8081/indexaae7.html	(from http://localhost:8081/?portfolio=nay-middleton-him)
03:44:39	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:39%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dnay-middleton-him&format=xml	localhost_8081/index5783.php	(from http://localhost:8081/?portfolio=nay-middleton-him)
03:44:40	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:40%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dis-easy-took-he	localhost_8081/index1818.json	(from http://localhost:8081/?portfolio=is-easy-took-he)
03:44:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:41%20GMT	http://localhost:8081/?p=488	localhost_8081/indexfaa1.html	(from http://localhost:8081/?portfolio=is-easy-took-he)
03:44:41	713/713	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d1810dbb6b2939670c6298b561f2bd32-gzip%22	http://localhost:8081/?feed=rss2&p=488	localhost_8081/index12fe.html	(from http://localhost:8081/?portfolio=is-easy-took-he)
03:44:41	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:41%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dis-easy-took-he&format=xml	localhost_8081/index2927.php	(from http://localhost:8081/?portfolio=is-easy-took-he)
03:44:41	20187/20187	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:41%20GMT	http://localhost:8081/?portfolio=very-his-are-come	localhost_8081/indexf32e.html	(from http://localhost:8081/?portfolio=is-easy-took-he)
03:44:42	2196/2196	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:42%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dconnection-instrument	localhost_8081/index78a9.json	(from http://localhost:8081/?portfolio=connection-instrument)
03:44:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:43%20GMT	http://localhost:8081/?p=1119	localhost_8081/indexb51f.html	(from http://localhost:8081/?portfolio=connection-instrument)
03:44:43	714/714	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a18a240ec091335bc6566e5abc73a6df-gzip%22	http://localhost:8081/?feed=rss2&p=1119	localhost_8081/indexa24a.html	(from http://localhost:8081/?portfolio=connection-instrument)
03:44:43	2295/2295	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:43%20GMT	http://localhost:8081/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%3A8081%2F%3Fportfolio%3Dconnection-instrument&format=xml	localhost_8081/index6824.php	(from http://localhost:8081/?portfolio=connection-instrument)
03:44:44	2381/2381	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:44%20GMT	http://localhost:8081/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8081%2Fportfolio%2Festeem-put-uneasy%2F	localhost_8081/wp-json/oembed/1.0/embeda931.json	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:45	730/730	---M-Z	200	added ('OK')	application/rss+xml	etag:%2285b9c940e148206bff2fa57b91dcecbc-gzip%22	http://localhost:8081/comments/feed/	localhost_8081/comments/feed/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:47	25860/25860	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ab1ea848370d0e2887d39b04cec386f6-gzip%22	http://localhost:8081/feed/	localhost_8081/feed/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:48	2514/2514	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:46%20GMT	http://localhost:8081/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8081%2Fportfolio%2Festeem-put-uneasy%2F&format=xml	localhost_8081/wp-json/oembed/1.0/embed7926	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:48	19935/19935	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:47%20GMT	http://localhost:8081/portfolio/is-easy-took-he/	localhost_8081/portfolio/is-easy-took-he/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:49	18522/18522	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202019%2010:44:45%20GMT	http://localhost:8081/portfolio/esteem-put-uneasy/feed/	localhost_8081/portfolio/esteem-put-uneasy/feed/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:49	20095/20095	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:48%20GMT	http://localhost:8081/portfolio/year-kept-on-over/	localhost_8081/portfolio/year-kept-on-over/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20May%202019%2010:44:50%20GMT	http://localhost:8081/?p=1121	localhost_8081/indexe7ac.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:51	2381/2381	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:49%20GMT	http://localhost:8081/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8081%2Fportfolio%2Ffront-sight-match%2F	localhost_8081/wp-json/oembed/1.0/embed3cc3.json	(from http://localhost:8081/?portfolio=front-sight-match)
03:44:51	19984/19984	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:50%20GMT	http://localhost:8081/portfolio/esteem-put-uneasy/	localhost_8081/portfolio/esteem-put-uneasy/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:52	28307/28307	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:51%20GMT	http://localhost:8081/about-us-2/	localhost_8081/about-us-2/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:52	27207/27207	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:51%20GMT	http://localhost:8081/about-us/	localhost_8081/about-us/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:52	40849/40849	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:51%20GMT	http://localhost:8081/agency/	localhost_8081/agency/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:54	49099/49099	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:53%20GMT	http://localhost:8081/agency-portfolio/	localhost_8081/agency-portfolio/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:54	39607/39607	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:53%20GMT	http://localhost:8081/application/	localhost_8081/application/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:55	2514/2514	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:52%20GMT	http://localhost:8081/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8081%2Fportfolio%2Ffront-sight-match%2F&format=xml	localhost_8081/wp-json/oembed/1.0/embed63a7	(from http://localhost:8081/?portfolio=front-sight-match)
03:44:56	76936/76936	---MC-	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:45%20GMT	http://localhost:8081/wp-json/	localhost_8081/wp-json/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:56	37494/37494	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:54%20GMT	http://localhost:8081/architecture-design/	localhost_8081/architecture-design/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:56	44202/44202	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:54%20GMT	http://localhost:8081/beauty-salon/	localhost_8081/beauty-salon/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:56	19439/19439	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:55%20GMT	http://localhost:8081/blank-page/	localhost_8081/blank-page/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:56	2370/2370	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:44:56%20GMT	http://localhost:8081/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8081%2Fportfolio%2Fafter-nor-leave%2F	localhost_8081/wp-json/oembed/1.0/embed774a.json	(from http://localhost:8081/?portfolio=after-nor-leave)
03:44:57	19923/19923	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:57%20GMT	http://localhost:8081/coming-soon-1/	localhost_8081/coming-soon-1/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:58	20029/20029	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:57%20GMT	http://localhost:8081/coming-soon-2/	localhost_8081/coming-soon-2/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:58	27143/27143	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:57%20GMT	http://localhost:8081/clients/	localhost_8081/clients/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:58	44747/44747	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:57%20GMT	http://localhost:8081/construction-renovation/	localhost_8081/construction-renovation/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:59	2503/2503	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:44:58%20GMT	http://localhost:8081/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8081%2Fportfolio%2Fafter-nor-leave%2F&format=xml	localhost_8081/wp-json/oembed/1.0/embed797b	(from http://localhost:8081/?portfolio=after-nor-leave)
03:44:59	22415/22415	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:59%20GMT	http://localhost:8081/contact-us-2/	localhost_8081/contact-us-2/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:59	22933/22933	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:59%20GMT	http://localhost:8081/contact-us/	localhost_8081/contact-us/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:44:59	27261/27261	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:44:59%20GMT	http://localhost:8081/faq/	localhost_8081/faq/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:00	74221/74221	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:00%20GMT	http://localhost:8081/image-parallax/	localhost_8081/image-parallax/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:01	76865/76865	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:00%20GMT	http://localhost:8081/fullscreen-video/	localhost_8081/fullscreen-video/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:01	73907/73907	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:00%20GMT	http://localhost:8081/half-screen-parallax/	localhost_8081/half-screen-parallax/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:01	75403/75403	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:00%20GMT	http://localhost:8081/ken-burns-2-slider/	localhost_8081/ken-burns-2-slider/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:02	75387/75387	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:01%20GMT	http://localhost:8081/ken-burns-slider/	localhost_8081/ken-burns-slider/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:02	2392/2392	---M--	200	added ('OK')	application/json	date:Wed,%2001%20May%202019%2010:45:02%20GMT	http://localhost:8081/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8081%2Fportfolio%2Fextensive-assurance%2F	localhost_8081/wp-json/oembed/1.0/embeda286.json	(from http://localhost:8081/?portfolio=extensive-assurance)
03:45:03	40889/40889	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:03%20GMT	http://localhost:8081/modern-agency/	localhost_8081/modern-agency/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:03	34775/34775	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:03%20GMT	http://localhost:8081/news/	localhost_8081/news/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:04	34305/34305	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:03%20GMT	http://localhost:8081/meet-the-team/	localhost_8081/meet-the-team/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:04	49364/49364	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:03%20GMT	http://localhost:8081/landing-page/	localhost_8081/landing-page/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:05	2525/2525	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20May%202019%2010:45:04%20GMT	http://localhost:8081/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8081%2Fportfolio%2Fextensive-assurance%2F&format=xml	localhost_8081/wp-json/oembed/1.0/embed3864	(from http://localhost:8081/?portfolio=extensive-assurance)
03:45:05	56188/56188	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:05%20GMT	http://localhost:8081/parallax-dark/	localhost_8081/parallax-dark/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:05	48302/48302	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:05%20GMT	http://localhost:8081/personal-freelancer/	localhost_8081/personal-freelancer/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
03:45:05	40014/40014	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20May%202019%2010:45:05%20GMT	http://localhost:8081/photography-portfolio/	localhost_8081/photography-portfolio/index.html	(from http://localhost:8081/?portfolio=esteem-put-uneasy)
